,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_global,poa_diffuse
2020-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,5.99,2.83,0.0,0.0,0.0
2020-01-01 00:30:00+00:00,0.0,0.0,0.0,0.0,5.945,2.725,0.0,0.0,0.0
2020-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,5.9,2.62,0.0,0.0,0.0
2020-01-01 01:30:00+00:00,0.0,0.0,0.0,0.0,5.785,2.515,0.0,0.0,0.0
2020-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,5.67,2.41,0.0,0.0,0.0
2020-01-01 02:30:00+00:00,0.0,0.0,0.0,0.0,5.515000000000001,2.375,0.0,0.0,0.0
2020-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,5.36,2.34,0.0,0.0,0.0
2020-01-01 03:30:00+00:00,0.0,0.0,0.0,0.0,5.16,2.24,0.0,0.0,0.0
2020-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,4.96,2.14,0.0,0.0,0.0
2020-01-01 04:30:00+00:00,0.0,0.0,0.0,0.0,4.765000000000001,2.035,0.0,0.0,0.0
2020-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,4.57,1.93,0.0,0.0,0.0
2020-01-01 05:30:00+00:00,0.0,0.0,0.0,0.0,4.425000000000001,1.725,0.0,0.0,0.0
2020-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,4.28,1.52,0.0,0.0,0.0
2020-01-01 06:30:00+00:00,0.0,0.0,0.0,0.0,4.27,1.52,0.0,0.0,0.0
2020-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,4.26,1.52,0.0,0.0,0.0
2020-01-01 07:30:00+00:00,0.0,0.0,0.0,0.0,4.145,1.52,0.0,0.0,0.0
2020-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,4.03,1.52,0.0,0.0,0.0
2020-01-01 08:30:00+00:00,0.5,13.395,0.0,2.655,4.025,1.45,0.0,13.895,13.395
2020-01-01 09:00:00+00:00,1.0,26.79,0.0,5.31,4.02,1.38,0.0,27.79,26.79
2020-01-01 09:30:00+00:00,0.5,33.894999999999996,0.0,7.845000000000001,4.035,1.6549999999999998,0.0,34.394999999999996,33.894999999999996
2020-01-01 10:00:00+00:00,0.0,41.0,0.0,10.38,4.05,1.93,0.0,41.0,41.0
2020-01-01 10:30:00+00:00,0.0,40.5,0.0,11.97,4.140000000000001,1.9649999999999999,0.0,40.5,40.5
2020-01-01 11:00:00+00:00,0.0,40.0,0.0,13.56,4.23,2.0,0.0,40.0,40.0
2020-01-01 11:30:00+00:00,0.0,51.5,0.0,14.065000000000001,4.33,2.205,0.0,51.5,51.5
2020-01-01 12:00:00+00:00,0.0,63.0,0.0,14.57,4.43,2.41,0.0,63.0,63.0
2020-01-01 12:30:00+00:00,1.0,70.0,0.0,13.95,4.52,2.48,0.0,71.0,70.0
2020-01-01 13:00:00+00:00,2.0,77.0,0.0,13.33,4.61,2.55,0.0,79.0,77.0
2020-01-01 13:30:00+00:00,1.0,63.0,0.0,11.635,4.68,2.55,0.0,64.0,63.0
2020-01-01 14:00:00+00:00,0.0,49.0,0.0,9.94,4.75,2.55,0.0,49.0,49.0
2020-01-01 14:30:00+00:00,0.0,34.5,0.0,7.32,4.845000000000001,2.62,0.0,34.5,34.5
2020-01-01 15:00:00+00:00,0.0,20.0,0.0,4.7,4.94,2.69,0.0,20.0,20.0
2020-01-01 15:30:00+00:00,0.0,10.0,0.0,2.35,4.9350000000000005,2.3449999999999998,0.0,10.0,10.0
2020-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,4.93,2.0,0.0,0.0,0.0
2020-01-01 16:30:00+00:00,0.0,0.0,0.0,0.0,5.02,1.9649999999999999,0.0,0.0,0.0
2020-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,5.11,1.93,0.0,0.0,0.0
2020-01-01 17:30:00+00:00,0.0,0.0,0.0,0.0,5.225,2.035,0.0,0.0,0.0
2020-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,5.34,2.14,0.0,0.0,0.0
2020-01-01 18:30:00+00:00,0.0,0.0,0.0,0.0,5.545,2.3449999999999998,0.0,0.0,0.0
2020-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,5.75,2.55,0.0,0.0,0.0
2020-01-01 19:30:00+00:00,0.0,0.0,0.0,0.0,5.845000000000001,2.7249999999999996,0.0,0.0,0.0
2020-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,5.94,2.9,0.0,0.0,0.0
2020-01-01 20:30:00+00:00,0.0,0.0,0.0,0.0,6.015000000000001,3.105,0.0,0.0,0.0
2020-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,6.09,3.31,0.0,0.0,0.0
2020-01-01 21:30:00+00:00,0.0,0.0,0.0,0.0,6.140000000000001,3.45,0.0,0.0,0.0
2020-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,6.19,3.59,0.0,0.0,0.0
2020-01-01 22:30:00+00:00,0.0,0.0,0.0,0.0,6.305,3.69,0.0,0.0,0.0
2020-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,6.42,3.79,0.0,0.0,0.0
2020-01-01 23:30:00+00:00,0.0,0.0,0.0,0.0,6.505,3.895,0.0,0.0,0.0
2020-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,6.59,4.0,0.0,0.0,0.0
2020-01-02 00:30:00+00:00,0.0,0.0,0.0,0.0,6.665,4.105,0.0,0.0,0.0
2020-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,6.74,4.21,0.0,0.0,0.0
2020-01-02 01:30:00+00:00,0.0,0.0,0.0,0.0,6.74,4.3100000000000005,0.0,0.0,0.0
2020-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,6.74,4.41,0.0,0.0,0.0
2020-01-02 02:30:00+00:00,0.0,0.0,0.0,0.0,6.84,4.550000000000001,0.0,0.0,0.0
2020-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,6.94,4.69,0.0,0.0,0.0
2020-01-02 03:30:00+00:00,0.0,0.0,0.0,0.0,6.91,4.725,0.0,0.0,0.0
2020-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,6.88,4.76,0.0,0.0,0.0
2020-01-02 04:30:00+00:00,0.0,0.0,0.0,0.0,6.925,4.865,0.0,0.0,0.0
2020-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,6.97,4.97,0.0,0.0,0.0
2020-01-02 05:30:00+00:00,0.0,0.0,0.0,0.0,7.045,5.07,0.0,0.0,0.0
2020-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,7.12,5.17,0.0,0.0,0.0
2020-01-02 06:30:00+00:00,0.0,0.0,0.0,0.0,7.15,5.135,0.0,0.0,0.0
2020-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,7.18,5.1,0.0,0.0,0.0
2020-01-02 07:30:00+00:00,0.0,0.0,0.0,0.0,7.3149999999999995,5.24,0.0,0.0,0.0
2020-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,7.45,5.38,0.0,0.0,0.0
2020-01-02 08:30:00+00:00,1.0,14.77,0.0,2.67,7.5649999999999995,5.484999999999999,0.0,15.77,14.77
2020-01-02 09:00:00+00:00,2.0,29.54,0.0,5.34,7.68,5.59,0.0,31.54,29.54
2020-01-02 09:30:00+00:00,2.0,46.269999999999996,0.0,7.885,7.8100000000000005,5.76,0.0,48.269999999999996,46.269999999999996
2020-01-02 10:00:00+00:00,2.0,63.0,0.0,10.43,7.94,5.93,0.0,65.0,63.0
2020-01-02 10:30:00+00:00,1.0,59.5,0.0,12.030000000000001,8.120000000000001,6.415,0.0,60.5,59.5
2020-01-02 11:00:00+00:00,0.0,56.0,0.0,13.63,8.3,6.9,0.0,56.0,56.0
2020-01-02 11:30:00+00:00,1.0,71.0,0.0,14.145,8.475000000000001,6.485,0.0,72.0,71.0
2020-01-02 12:00:00+00:00,2.0,86.0,0.0,14.66,8.65,6.07,0.0,88.0,86.0
2020-01-02 12:30:00+00:00,1.0,76.5,0.0,14.045,8.825,5.865,0.0,77.5,76.5
2020-01-02 13:00:00+00:00,0.0,67.0,0.0,13.43,9.0,5.66,0.0,67.0,67.0
2020-01-02 13:30:00+00:00,2.5,66.5,0.0,11.745000000000001,9.09,6.415,0.0,69.0,66.5
2020-01-02 14:00:00+00:00,5.0,66.0,0.0,10.06,9.18,7.17,0.0,71.0,66.0
2020-01-02 14:30:00+00:00,3.0,45.394999999999996,0.0,7.44,9.165,7.1,0.0,48.394999999999996,45.394999999999996
2020-01-02 15:00:00+00:00,1.0,24.79,0.0,4.82,9.15,7.03,0.0,25.79,24.79
2020-01-02 15:30:00+00:00,0.5,12.395,0.0,2.41,9.085,7.03,0.0,12.895,12.395
2020-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,9.02,7.03,0.0,0.0,0.0
2020-01-02 16:30:00+00:00,0.0,0.0,0.0,0.0,8.99,7.03,0.0,0.0,0.0
2020-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,8.96,7.03,0.0,0.0,0.0
2020-01-02 17:30:00+00:00,0.0,0.0,0.0,0.0,8.965,7.0,0.0,0.0,0.0
2020-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,8.97,6.97,0.0,0.0,0.0
2020-01-02 18:30:00+00:00,0.0,0.0,0.0,0.0,9.010000000000002,6.9350000000000005,0.0,0.0,0.0
2020-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,9.05,6.9,0.0,0.0,0.0
2020-01-02 19:30:00+00:00,0.0,0.0,0.0,0.0,9.11,6.795,0.0,0.0,0.0
2020-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,9.17,6.69,0.0,0.0,0.0
2020-01-02 20:30:00+00:00,0.0,0.0,0.0,0.0,9.25,6.585000000000001,0.0,0.0,0.0
2020-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,9.33,6.48,0.0,0.0,0.0
2020-01-02 21:30:00+00:00,0.0,0.0,0.0,0.0,9.39,6.41,0.0,0.0,0.0
2020-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,9.45,6.34,0.0,0.0,0.0
2020-01-02 22:30:00+00:00,0.0,0.0,0.0,0.0,9.52,6.205,0.0,0.0,0.0
2020-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,9.59,6.07,0.0,0.0,0.0
2020-01-02 23:30:00+00:00,0.0,0.0,0.0,0.0,9.64,5.83,0.0,0.0,0.0
2020-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,9.69,5.59,0.0,0.0,0.0
2020-01-03 00:30:00+00:00,0.0,0.0,0.0,0.0,9.73,5.245,0.0,0.0,0.0
2020-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,9.77,4.9,0.0,0.0,0.0
2020-01-03 01:30:00+00:00,0.0,0.0,0.0,0.0,9.695,4.52,0.0,0.0,0.0
2020-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,9.62,4.14,0.0,0.0,0.0
2020-01-03 02:30:00+00:00,0.0,0.0,0.0,0.0,9.515,3.965,0.0,0.0,0.0
2020-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,9.41,3.79,0.0,0.0,0.0
2020-01-03 03:30:00+00:00,0.0,0.0,0.0,0.0,9.395,3.93,0.0,0.0,0.0
2020-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,9.38,4.07,0.0,0.0,0.0
2020-01-03 04:30:00+00:00,0.0,0.0,0.0,0.0,9.370000000000001,4.62,0.0,0.0,0.0
2020-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,9.36,5.17,0.0,0.0,0.0
2020-01-03 05:30:00+00:00,0.0,0.0,0.0,0.0,9.245000000000001,5.38,0.0,0.0,0.0
2020-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,9.13,5.59,0.0,0.0,0.0
2020-01-03 06:30:00+00:00,0.0,0.0,0.0,0.0,8.83,5.38,0.0,0.0,0.0
2020-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,8.53,5.17,0.0,0.0,0.0
2020-01-03 07:30:00+00:00,0.0,0.0,0.0,0.0,7.914999999999999,5.515000000000001,0.0,0.0,0.0
2020-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,7.3,5.86,0.0,0.0,0.0
2020-01-03 08:30:00+00:00,0.0,12.0,0.0,2.69,6.859999999999999,6.035,0.0,12.0,12.0
2020-01-03 09:00:00+00:00,0.0,24.0,0.0,5.38,6.42,6.21,0.0,24.0,24.0
2020-01-03 09:30:00+00:00,4.0,48.5,0.0,7.9350000000000005,6.2,6.0,0.0,52.5,48.5
2020-01-03 10:00:00+00:00,8.0,73.0,0.0,10.49,5.98,5.79,0.0,81.0,73.0
2020-01-03 10:30:00+00:00,81.505,66.5,0.0,12.094999999999999,6.07,5.654999999999999,0.0,148.005,66.5
2020-01-03 11:00:00+00:00,155.01,60.0,0.0,13.7,6.16,5.52,0.0,215.01,60.0
2020-01-03 11:30:00+00:00,163.51,61.5,0.0,14.225,6.355,5.275,0.0,225.01,61.5
2020-01-03 12:00:00+00:00,172.01,63.0,0.0,14.75,6.55,5.03,0.0,235.01,63.0
2020-01-03 12:30:00+00:00,156.51,64.5,0.0,14.145,6.72,5.135,0.0,221.01,64.5
2020-01-03 13:00:00+00:00,141.01,66.0,0.0,13.54,6.89,5.24,0.0,207.01,66.0
2020-01-03 13:30:00+00:00,112.00999999999999,61.5,0.0,11.86,6.965,5.275,0.0,173.51,61.5
2020-01-03 14:00:00+00:00,83.01,57.0,0.0,10.18,7.04,5.31,0.0,140.01,57.0
2020-01-03 14:30:00+00:00,55.005,39.01,0.0,7.5649999999999995,6.91,5.17,0.0,94.01499999999999,39.01
2020-01-03 15:00:00+00:00,27.0,21.02,0.0,4.95,6.78,5.03,0.0,48.019999999999996,21.02
2020-01-03 15:30:00+00:00,13.5,10.51,0.0,2.475,6.335,4.79,0.0,24.009999999999998,10.51
2020-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,5.89,4.55,0.0,0.0,0.0
2020-01-03 16:30:00+00:00,0.0,0.0,0.0,0.0,5.47,4.415,0.0,0.0,0.0
2020-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,5.05,4.28,0.0,0.0,0.0
2020-01-03 17:30:00+00:00,0.0,0.0,0.0,0.0,4.779999999999999,4.105,0.0,0.0,0.0
2020-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,4.51,3.93,0.0,0.0,0.0
2020-01-03 18:30:00+00:00,0.0,0.0,0.0,0.0,4.359999999999999,3.795,0.0,0.0,0.0
2020-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,4.21,3.66,0.0,0.0,0.0
2020-01-03 19:30:00+00:00,0.0,0.0,0.0,0.0,4.075,3.66,0.0,0.0,0.0
2020-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,3.94,3.66,0.0,0.0,0.0
2020-01-03 20:30:00+00:00,0.0,0.0,0.0,0.0,3.7649999999999997,3.6900000000000004,0.0,0.0,0.0
2020-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,3.59,3.72,0.0,0.0,0.0
2020-01-03 21:30:00+00:00,0.0,0.0,0.0,0.0,3.5549999999999997,3.8950000000000005,0.0,0.0,0.0
2020-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,3.52,4.07,0.0,0.0,0.0
2020-01-03 22:30:00+00:00,0.0,0.0,0.0,0.0,3.63,4.275,0.0,0.0,0.0
2020-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,3.74,4.48,0.0,0.0,0.0
2020-01-03 23:30:00+00:00,0.0,0.0,0.0,0.0,3.99,4.725,0.0,0.0,0.0
2020-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,4.24,4.97,0.0,0.0,0.0
2020-01-04 00:30:00+00:00,0.0,0.0,0.0,0.0,4.395,5.175,0.0,0.0,0.0
2020-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,4.55,5.38,0.0,0.0,0.0
2020-01-04 01:30:00+00:00,0.0,0.0,0.0,0.0,4.6,5.449999999999999,0.0,0.0,0.0
2020-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,4.65,5.52,0.0,0.0,0.0
2020-01-04 02:30:00+00:00,0.0,0.0,0.0,0.0,4.73,5.555,0.0,0.0,0.0
2020-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,4.81,5.59,0.0,0.0,0.0
2020-01-04 03:30:00+00:00,0.0,0.0,0.0,0.0,5.029999999999999,5.484999999999999,0.0,0.0,0.0
2020-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,5.25,5.38,0.0,0.0,0.0
2020-01-04 04:30:00+00:00,0.0,0.0,0.0,0.0,5.305,5.205,0.0,0.0,0.0
2020-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,5.36,5.03,0.0,0.0,0.0
2020-01-04 05:30:00+00:00,0.0,0.0,0.0,0.0,5.36,4.86,0.0,0.0,0.0
2020-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,5.36,4.69,0.0,0.0,0.0
2020-01-04 06:30:00+00:00,0.0,0.0,0.0,0.0,5.32,4.83,0.0,0.0,0.0
2020-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,5.28,4.97,0.0,0.0,0.0
2020-01-04 07:30:00+00:00,0.0,0.0,0.0,0.0,5.17,4.9,0.0,0.0,0.0
2020-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,5.06,4.83,0.0,0.0,0.0
2020-01-04 08:30:00+00:00,0.0,12.5,0.0,2.715,5.109999999999999,4.83,0.0,12.5,12.5
2020-01-04 09:00:00+00:00,0.0,25.0,0.0,5.43,5.16,4.83,0.0,25.0,25.0
2020-01-04 09:30:00+00:00,5.0,49.5,0.0,7.99,5.425000000000001,4.76,0.0,54.5,49.5
2020-01-04 10:00:00+00:00,10.0,74.0,0.0,10.55,5.69,4.69,0.0,84.0,74.0
2020-01-04 10:30:00+00:00,5.5,76.5,0.0,12.17,5.995,4.07,0.0,82.0,76.5
2020-01-04 11:00:00+00:00,1.0,79.0,0.0,13.79,6.3,3.45,0.0,80.0,79.0
2020-01-04 11:30:00+00:00,12.0,97.5,0.0,14.325,6.635,3.6550000000000002,0.0,109.5,97.5
2020-01-04 12:00:00+00:00,23.0,116.0,0.0,14.86,6.97,3.86,0.0,139.0,116.0
2020-01-04 12:30:00+00:00,18.5,108.0,0.0,14.26,7.32,4.24,0.0,126.5,108.0
2020-01-04 13:00:00+00:00,14.0,100.0,0.0,13.66,7.67,4.62,0.0,114.0,100.0
2020-01-04 13:30:00+00:00,7.0,67.5,0.0,11.985,7.705,4.45,0.0,74.5,67.5
2020-01-04 14:00:00+00:00,0.0,35.0,0.0,10.31,7.74,4.28,0.0,35.0,35.0
2020-01-04 14:30:00+00:00,0.0,28.5,0.0,7.695,7.6899999999999995,3.935,0.0,28.5,28.5
2020-01-04 15:00:00+00:00,0.0,22.0,0.0,5.08,7.64,3.59,0.0,22.0,22.0
2020-01-04 15:30:00+00:00,0.0,11.0,0.0,2.54,7.32,3.245,0.0,11.0,11.0
2020-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,7.0,2.9,0.0,0.0,0.0
2020-01-04 16:30:00+00:00,0.0,0.0,0.0,0.0,6.41,2.76,0.0,0.0,0.0
2020-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,5.82,2.62,0.0,0.0,0.0
2020-01-04 17:30:00+00:00,0.0,0.0,0.0,0.0,5.745,2.725,0.0,0.0,0.0
2020-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,5.67,2.83,0.0,0.0,0.0
2020-01-04 18:30:00+00:00,0.0,0.0,0.0,0.0,5.305,2.9299999999999997,0.0,0.0,0.0
2020-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,4.94,3.03,0.0,0.0,0.0
2020-01-04 19:30:00+00:00,0.0,0.0,0.0,0.0,4.79,3.0999999999999996,0.0,0.0,0.0
2020-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,4.64,3.17,0.0,0.0,0.0
2020-01-04 20:30:00+00:00,0.0,0.0,0.0,0.0,4.51,3.17,0.0,0.0,0.0
2020-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,4.38,3.17,0.0,0.0,0.0
2020-01-04 21:30:00+00:00,0.0,0.0,0.0,0.0,4.21,3.0700000000000003,0.0,0.0,0.0
2020-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,4.04,2.97,0.0,0.0,0.0
2020-01-04 22:30:00+00:00,0.0,0.0,0.0,0.0,3.85,2.9000000000000004,0.0,0.0,0.0
2020-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,3.66,2.83,0.0,0.0,0.0
2020-01-04 23:30:00+00:00,0.0,0.0,0.0,0.0,3.4850000000000003,2.865,0.0,0.0,0.0
2020-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,3.31,2.9,0.0,0.0,0.0
2020-01-05 00:30:00+00:00,0.0,0.0,0.0,0.0,3.1950000000000003,2.965,0.0,0.0,0.0
2020-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,3.08,3.03,0.0,0.0,0.0
2020-01-05 01:30:00+00:00,0.0,0.0,0.0,0.0,3.185,3.0999999999999996,0.0,0.0,0.0
2020-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,3.29,3.17,0.0,0.0,0.0
2020-01-05 02:30:00+00:00,0.0,0.0,0.0,0.0,3.435,3.24,0.0,0.0,0.0
2020-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,3.58,3.31,0.0,0.0,0.0
2020-01-05 03:30:00+00:00,0.0,0.0,0.0,0.0,3.915,3.38,0.0,0.0,0.0
2020-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,4.25,3.45,0.0,0.0,0.0
2020-01-05 04:30:00+00:00,0.0,0.0,0.0,0.0,4.555,3.52,0.0,0.0,0.0
2020-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,4.86,3.59,0.0,0.0,0.0
2020-01-05 05:30:00+00:00,0.0,0.0,0.0,0.0,5.08,3.6550000000000002,0.0,0.0,0.0
2020-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,5.3,3.72,0.0,0.0,0.0
2020-01-05 06:30:00+00:00,0.0,0.0,0.0,0.0,5.705,3.8950000000000005,0.0,0.0,0.0
2020-01-05 07:00:00+00:00,0.0,0.0,0.0,0.0,6.11,4.07,0.0,0.0,0.0
2020-01-05 07:30:00+00:00,0.0,0.0,0.0,0.0,6.205,4.140000000000001,0.0,0.0,0.0
2020-01-05 08:00:00+00:00,0.0,0.0,0.0,0.0,6.3,4.21,0.0,0.0,0.0
2020-01-05 08:30:00+00:00,1.5,15.155,0.0,2.74,6.404999999999999,4.275,0.0,16.655,15.155
2020-01-05 09:00:00+00:00,3.0,30.31,0.0,5.48,6.51,4.34,0.0,33.31,30.31
2020-01-05 09:30:00+00:00,6.0,52.155,0.0,8.055,6.6850000000000005,4.445,0.0,58.155,52.155
2020-01-05 10:00:00+00:00,9.0,74.0,0.0,10.63,6.86,4.55,0.0,83.0,74.0
2020-01-05 10:30:00+00:00,10.0,87.5,0.0,12.255,7.08,4.76,0.0,97.5,87.5
2020-01-05 11:00:00+00:00,11.0,101.0,0.0,13.88,7.3,4.97,0.0,112.0,101.0
2020-01-05 11:30:00+00:00,10.0,103.5,0.0,14.425,7.52,5.21,0.0,113.5,103.5
2020-01-05 12:00:00+00:00,9.0,106.0,0.0,14.97,7.74,5.45,0.0,115.0,106.0
2020-01-05 12:30:00+00:00,16.0,106.5,0.0,14.375,7.855,5.21,0.0,122.5,106.5
2020-01-05 13:00:00+00:00,23.0,107.0,0.0,13.78,7.97,4.97,0.0,130.0,107.0
2020-01-05 13:30:00+00:00,21.0,92.5,0.0,12.11,8.04,4.6899999999999995,0.0,113.5,92.5
2020-01-05 14:00:00+00:00,19.0,78.0,0.0,10.44,8.11,4.41,0.0,97.0,78.0
2020-01-05 14:30:00+00:00,24.0,50.230000000000004,0.0,7.835,7.9799999999999995,4.375,0.0,74.23,50.230000000000004
2020-01-05 15:00:00+00:00,29.0,22.46,0.0,5.23,7.85,4.34,0.0,51.46,22.46
2020-01-05 15:30:00+00:00,14.5,11.23,0.0,2.615,7.41,4.205,0.0,25.73,11.23
2020-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,6.97,4.07,0.0,0.0,0.0
2020-01-05 16:30:00+00:00,0.0,0.0,0.0,0.0,6.73,4.07,0.0,0.0,0.0
2020-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,6.49,4.07,0.0,0.0,0.0
2020-01-05 17:30:00+00:00,0.0,0.0,0.0,0.0,6.295,4.07,0.0,0.0,0.0
2020-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,6.1,4.07,0.0,0.0,0.0
2020-01-05 18:30:00+00:00,0.0,0.0,0.0,0.0,6.435,4.175000000000001,0.0,0.0,0.0
2020-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,6.77,4.28,0.0,0.0,0.0
2020-01-05 19:30:00+00:00,0.0,0.0,0.0,0.0,6.619999999999999,4.28,0.0,0.0,0.0
2020-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,6.47,4.28,0.0,0.0,0.0
2020-01-05 20:30:00+00:00,0.0,0.0,0.0,0.0,6.275,4.175000000000001,0.0,0.0,0.0
2020-01-05 21:00:00+00:00,0.0,0.0,0.0,0.0,6.08,4.07,0.0,0.0,0.0
2020-01-05 21:30:00+00:00,0.0,0.0,0.0,0.0,5.890000000000001,4.035,0.0,0.0,0.0
2020-01-05 22:00:00+00:00,0.0,0.0,0.0,0.0,5.7,4.0,0.0,0.0,0.0
2020-01-05 22:30:00+00:00,0.0,0.0,0.0,0.0,5.585,4.035,0.0,0.0,0.0
2020-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,5.47,4.07,0.0,0.0,0.0
2020-01-05 23:30:00+00:00,0.0,0.0,0.0,0.0,5.574999999999999,4.24,0.0,0.0,0.0
2020-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,5.68,4.41,0.0,0.0,0.0
2020-01-06 00:30:00+00:00,0.0,0.0,0.0,0.0,5.58,4.550000000000001,0.0,0.0,0.0
2020-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,5.48,4.69,0.0,0.0,0.0
2020-01-06 01:30:00+00:00,0.0,0.0,0.0,0.0,5.555,4.895,0.0,0.0,0.0
2020-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,5.63,5.1,0.0,0.0,0.0
2020-01-06 02:30:00+00:00,0.0,0.0,0.0,0.0,5.71,5.275,0.0,0.0,0.0
2020-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,5.79,5.45,0.0,0.0,0.0
2020-01-06 03:30:00+00:00,0.0,0.0,0.0,0.0,5.835,5.585,0.0,0.0,0.0
2020-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,5.88,5.72,0.0,0.0,0.0
2020-01-06 04:30:00+00:00,0.0,0.0,0.0,0.0,5.890000000000001,5.824999999999999,0.0,0.0,0.0
2020-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,5.9,5.93,0.0,0.0,0.0
2020-01-06 05:30:00+00:00,0.0,0.0,0.0,0.0,5.880000000000001,6.035,0.0,0.0,0.0
2020-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,5.86,6.14,0.0,0.0,0.0
2020-01-06 06:30:00+00:00,0.0,0.0,0.0,0.0,5.880000000000001,6.07,0.0,0.0,0.0
2020-01-06 07:00:00+00:00,0.0,0.0,0.0,0.0,5.9,6.0,0.0,0.0,0.0
